college_id,College_Name,State,Stream
474,Symbiosis Centre for Management and Human Resource ,Maharashtra,Management
475,National Institute of Industrial Engineering ,Maharashtra,Management
476,Prin. L. N. Welingkar Institute of Management ,Maharashtra,Management
477,"Bharati Vidyapeeth University, Institute of Management and ",Maharashtra,Management
478,"KJ Somaiya Institute of Management, Mumbai ",Maharashtra,Management
479,Institute of Management Technology ,Maharashtra,Management
480,"Sydenham Institute of Management Studies, Research & ",Maharashtra,Management
481,Symbiosis Institute of International Business ,Maharashtra,Management
482,Balaji Institute of Modern Management ,Maharashtra,Management
483,SIES School of Business Studies ,Maharashtra,Management
484,ITM Business School Kharghar ,Maharashtra,Management
485,Symbiosis Institute of Operations Management ,Maharashtra,Management
486,Symbiosis Institute of Digital and Telecom Management ,Maharashtra,Management
487,Pune Institute of Business Management ,Maharashtra,Management
488,Vaikunth Mehta National Institute of Co-Operative Management ,Maharashtra,Management
489,N. L. Dalmia Institute of Management Studies ,Maharashtra,Management
490,International School of Business and Media ,Maharashtra,Management
491,Universal Business School ,Maharashtra,Management
492,Balaji Institute of Management and Human Resource ,Maharashtra,Management
493,IIEBM Indus Business School ,Maharashtra,Management
494,DY Patil University's School of Management ,Maharashtra,Management
495,Symbiosis Centre for Information Technology ,Maharashtra,Management
496,Neville Wadia Institute of Management Studies and ,Maharashtra,Management
497,Bharati Vidyapeeth Institute of Management Studies & ,Maharashtra,Management
498,MIT College of Management ,Maharashtra,Management
499,Indian Institute of Management ,Uttar pradesh,Management
500,"Industrial and Management Engineering, IIT Kanpur- [IME ",Uttar pradesh,Management
501,"Institute of Management Studies, Banaras Hindu University, ",Uttar pradesh,Management
502,Amity Global Business School ,Uttar pradesh,Management
503,Institute of Management Technology ,Uttar pradesh,Management
504,"Amity University, Noida ",Uttar pradesh,Management
505,Birla Institute of Management Technology ,Uttar pradesh,Management
506,Aligarh Muslim University ,Uttar pradesh,Management
507,"Jaipuria Institute of Management, Noida ",Uttar pradesh,Management
508,"Jaipuria Institute of Management, Lucknow ",Uttar pradesh,Management
509,Amity Business School ,Uttar pradesh,Management
510,Institute of Management Studies ,Uttar pradesh,Management
511,MNNIT Allahabad ,Uttar pradesh,Management
512,GL Bajaj Institute of Management and Research ,Uttar pradesh,Management
513,Institute of Technology and Science ,Uttar pradesh,Management
514,Jaipuria School of Business ,Uttar pradesh,Management
515,Ajay Kumar Garg Institute of Management ,Uttar pradesh,Management
516,Shri Ram Murti Smarak International Business School ,Uttar pradesh,Management
517,Institute of Management Studies ,Uttar pradesh,Management
518,Sanskriti University ,Uttar pradesh,Management
519,"Jaipuria Institute of Management, Ghaziabad ",Uttar pradesh,Management
520,"Mangalayatan University, Institute of Business Management ",Uttar pradesh,Management
521,Accurate Institute of Management and Technology ,Uttar pradesh,Management
522,"Shobhit University, School of Business Studies, Meerut ",Uttar pradesh,Management
523,Teerthanker Mahaveer Institute of Management and Technology ,Uttar pradesh,Management
524,"Lloyd Business School, Greater Noida ",Uttar pradesh,Management
525,Shri Ram Murti Smarak College of Engineering ,Uttar pradesh,Management
526,Galgotias University School of Business ,Uttar pradesh,Management
527,Institute of Business Management ,Uttar pradesh,Management
528,"Greater Noida Institute Of Technology MBA Institute, ",Uttar pradesh,Management
529,Department of Management Studies IIT Delhi ,Delhi ncr,Management
530,Management Development Institute ,Delhi ncr,Management
531,Indian Institute of Management ,Delhi ncr,Management
532,International Management Institute ,Delhi ncr,Management
533,Indian Institute of Foreign Trade ,Delhi ncr,Management
534,"Jamia Millia Islamia University-[JMI], New Delhi ",Delhi ncr,Management
535,"Department of Commerce, University of Delhi, New ",Delhi ncr,Management
536,"University of Delhi, Faculty of Management Studies ",Delhi ncr,Management
537,FORE School of Management ,Delhi ncr,Management
538,Amity Global Business School ,Delhi ncr,Management
539,Institute of Management Technology ,Delhi ncr,Management
540,"Amity University, Noida ",Delhi ncr,Management
541,Birla Institute of Management Technology ,Delhi ncr,Management
542,"Jaipuria Institute of Management, Noida ",Delhi ncr,Management
543,"University School of Management Studies, Guru Gobind ",Delhi ncr,Management
544,Jagan Institute of Management Studies ,Delhi ncr,Management
545,Lal Bahadur Shastri Institute of Management ,Delhi ncr,Management
546,Amity Business School ,Delhi ncr,Management
547,Asia Pacific Institute of Management ,Delhi ncr,Management
548,"IILM Institute for Business & Management [IILM-IBM], ",Delhi ncr,Management
549,"IILM Institute for Higher Education, New Delhi ",Delhi ncr,Management
550,Institute of Management Studies ,Delhi ncr,Management
551,"O.P. Jindal Global University, Jindal Global Business ",Delhi ncr,Management
552,Fortune Institute of International Business ,Delhi ncr,Management
553,Apeejay School of Management ,Delhi ncr,Management
554,GL Bajaj Institute of Management and Research ,Delhi ncr,Management
555,"Faculty of Management Studies, Manav Rachna International ",Delhi ncr,Management
556,Institute of Technology and Science ,Delhi ncr,Management
557,Jagannath International Management School ,Delhi ncr,Management
558,JK Business School ,Delhi ncr,Management
559,IFMR Graduate School of Business ,Andhra pradesh,Management
560,K L University Business School ,Andhra pradesh,Management
561,GITAM Institute of Management ,Andhra pradesh,Management
562,K L University ,Andhra pradesh,Management
563,"Krea University, Sri City ",Andhra pradesh,Management
564,Indian Institute of Management Visakhapatnam ,Andhra pradesh,Management
565,GEMS B School ,Andhra pradesh,Management
566,VIT University ,Andhra pradesh,Management
567,Sri Venkateswara University ,Andhra pradesh,Management
568,"SRM University, Amaravathi ",Andhra pradesh,Management
569,Indian Institute of Tourism and Travel Management ,Andhra pradesh,Management
570,Integral Institute of Advanced Management ,Andhra pradesh,Management
571,"Risali Institute of Management, Visakhapatnam ",Andhra pradesh,Management
572,"Sree Vidyanikethan Institute of Management, Tirupati ",Andhra pradesh,Management
573,Accord Business School ,Andhra pradesh,Management
574,VIT-AP School of Business ,Andhra pradesh,Management
575,Nimra College of Business Management ,Andhra pradesh,Management
576,"Wings Business School, Tirupati ",Andhra pradesh,Management
577,Sun International Institute for Tourism & Management- ,Andhra pradesh,Management
578,Satya Institute of Management Studies ,Andhra pradesh,Management
579,Sanskrithi School of Business ,Andhra pradesh,Management
580,Rajiv Gandhi Institute of Management and Science ,Andhra pradesh,Management
581,Emeralds Degree and PG College ,Andhra pradesh,Management
582,Ambedkar Institute of Management Studies ,Andhra pradesh,Management
583,"DNR School of Business Management, Bhimavaram ",Andhra pradesh,Management
584,Dr. K. V Subba Reddy Institute of ,Andhra pradesh,Management
585,Srinivasa Institute of Management Studies ,Andhra pradesh,Management
586,Sri Krishnadevaraya Institute of Management ,Andhra pradesh,Management
587,Indian Institute of Management ,Karnataka,Management
588,T. A. Pai Management Institute ,Karnataka,Management
589,"Alliance University, Bangalore ",Karnataka,Management
590,Jagdish Sheth School of Management ,Karnataka,Management
591,"Christ University, Bangalore ",Karnataka,Management
592,Prin. L.N. Welingkar Institute of Management Development ,Karnataka,Management
593,SDM Institute for Management Development ,Karnataka,Management
594,Xavier Institute of Management and Entrepreneurship ,Karnataka,Management
595,Indus Business Academy ,Karnataka,Management
596,"AIMS Institutes, Bangalore ",Karnataka,Management
597,Symbiosis Institute of Business Management ,Karnataka,Management
598,Kristu Jayanti College ,Karnataka,Management
599,Manipal Academy of Higher Education ,Karnataka,Management
600,Ramaiah Institute of Technology ,Karnataka,Management
601,"REVA University, Bangalore ",Karnataka,Management
602,Kirloskar Institute of Advanced Management Studies ,Karnataka,Management
603,RV Institute of Management ,Karnataka,Management
604,International School of Business and Research ,Karnataka,Management
605,St Aloysius Institute of Management and Information ,Karnataka,Management
606,KLS Gogte Institute of Technology ,Karnataka,Management
607,Agriculture and Food Management Institute ,Karnataka,Management
608,Dayananda Sagar College of Mangaement and Information ,Karnataka,Management
609,Adarsh Institute of Management and Information Technology ,Karnataka,Management
610,Bharatesh Education Trust's Global Business School ,Karnataka,Management
611,"Presidency University, School of Management, Bangalore ",Karnataka,Management
612,BMS College of Engineering ,Karnataka,Management
613,"The Oxford College of Business Management, Bangalore ",Karnataka,Management
614,KLS Institute of Management Education & Research ,Karnataka,Management
615,Indian Academy Group of Institutions ,Karnataka,Management
616,T John College ,Karnataka,Management
617,Indian School of Business ,Telangana,Management
618,ICFAI Foundation for Higher Education ,Telangana,Management
619,ICFAI Business School ,Telangana,Management
620,Narsee Monjee Institute of Management Studies ,Telangana,Management
621,Institute of Management Technology ,Telangana,Management
622,Woxsen School of Business ,Telangana,Management
623,National Institute of Agricultural Extension Management ,Telangana,Management
624,Institute of Public Enterprise ,Telangana,Management
625,Birla Institute of Technology and Science ,Telangana,Management
626,Symbiosis Institute of Business Management ,Telangana,Management
627,"Aurora's Business School Panjagutta, Hyderabad ",Telangana,Management
628,Dhruva College of Management ,Telangana,Management
629,ICBM School of Business Excellence ,Telangana,Management
630,Vignana Jyothi Institute of Management ,Telangana,Management
631,CMR College of Engineering & Technology ,Telangana,Management
632,"Aristotle Post Graduate College, Hyderabad ",Telangana,Management
633,"St Joseph's Degree and PG College, Hyderabad ",Telangana,Management
634,Chaitanya Bharathi Institute of Technology ,Telangana,Management
635,"ITM Business School, Warangal ",Telangana,Management
636,"Amjad Ali Khan College of Business Administration, ",Telangana,Management
637,Siva Sivani Institute of Management ,Telangana,Management
638,K L University ,Telangana,Management
639,Symbiosis International University ,Telangana,Management
640,National Institute of Rural Development and Panchayati ,Telangana,Management
641,National Institute of Construction Management and Research ,Telangana,Management
642,Vishwa Vishwani Institute of Systems and Management ,Telangana,Management
643,Institute of Insurance and Risk Management ,Telangana,Management
644,Indian Institute of Management and Commerce ,Telangana,Management
645,Hyderabad School of Business ,Telangana,Management
646,Pendekanti Institute of Management ,Telangana,Management
647,Indian Institute of Management ,Madhya pradesh,Management
648,Indian Institute of Forest Management ,Madhya pradesh,Management
649,Prestige Institute of Management and Research ,Madhya pradesh,Management
650,"Jaipuria Institute of Management, Indore ",Madhya pradesh,Management
651,Prestige Institute of Management ,Madhya pradesh,Management
652,Institute of Business Management & Research ,Madhya pradesh,Management
653,People's Institute of Management & Research ,Madhya pradesh,Management
654,Shri Vaishnav Institute of Management ,Madhya pradesh,Management
655,CH Institute of Management & Commerce ,Madhya pradesh,Management
656,Vidyasagar Institute of Management ,Madhya pradesh,Management
657,"SAGE University, Indore ",Madhya pradesh,Management
658,"Amity University, Gwalior ",Madhya pradesh,Management
659,"Jagran LakeCity Business School, Bhopal ",Madhya pradesh,Management
660,"VIT Bhopal University, Bhopal ",Madhya pradesh,Management
661,"RKDF University, Bhopal ",Madhya pradesh,Management
662,Awadhesh Pratap Singh University ,Madhya pradesh,Management
663,Rabindranath Tagore University ,Madhya pradesh,Management
664,Oriental University ,Madhya pradesh,Management
665,AKS University ,Madhya pradesh,Management
666,"ITM University, Gwalior ",Madhya pradesh,Management
667,Jagran Lakecity University ,Madhya pradesh,Management
668,Narsee Monjee Institute of Management Studies -[NMIMS ,Madhya pradesh,Management
669,"Swami Vivekanand University, Sagar ",Madhya pradesh,Management
670,Institute of Professional Education and Research ,Madhya pradesh,Management
671,"Institute of Management Studies, Devi Ahilya Vishwavidyalaya ",Madhya pradesh,Management
672,LNCT University ,Madhya pradesh,Management
673,Indian Institute of Management ,Kerala,Management
